,_id,content,from,url,zhuti
25,584e4ea92face0273c7545de,白带 阴道 外阴 炎症 白细胞 量,丁香园,/faq/3867,白带异常
26,584e4eab2face0273c7545df,皮肤 口腔 生殖器 血管 疼痛 消化道 部位 眼部 眼,丁香园,/faq/5326,白塞病
27,584e4eac2face0273c7545e0,头发 遗传性 染发剂 毛囊 黑素 皮肤 先天性 精神 压力,丁香园,/faq/2460,白发
28,584e4ead2face0273c7545e1,白化病 皮肤,丁香园,/faq/4144,白化病
29,584e4eae2face0273c7545e2,伪麻黄碱 肝肾 盐酸 鼻塞 黑片 流鼻涕 用药 日用 夜用片,丁香园,/faq/3831,白加黑
30,584e4eaf2face0273c7545e3,白内障 视力 先天性,丁香园,/faq/2061,白内障
31,584e4eb02face0273c7545e4,肝炎 病毒 乙肝 肝脏 病毒性,丁香园,/faq/2062,病毒性肝炎
32,584e4eb12face0273c7545e5,玻璃体 视网膜 血管,丁香园,/faq/2456,玻璃体积血
33,584e4eb32face0273c7545e6,玻 尿酸,丁香园,/faq/3751,玻尿酸
34,584e4eb42face0273c7545e7,水肿 血压 低血压 时 高血压 二者 血浆 头痛 踝关节,丁香园,/faq/4767,拜新同（硝苯地平控释片）
35,584e4eb52face0273c7545e8,牙齿 智齿 牙 疼痛 口腔 神经 麻药 感觉 骨头 患牙 时,丁香园,/faq/4402,拔牙
36,584e4eb62face0273c7545e9,扁桃体 扁桃体炎 急性 咽部 儿童 脓肿 腺样体 时,丁香园,/faq/2397,扁桃体炎
37,584e4eb72face0273c7545ea,肌肉 疼痛 鞋 防线 韧带 时 畸形 胫骨 弹性 骨骼 拖鞋 高跟鞋 获得性 局部 小腿 先天性 肌腱 儿童 踝关节,丁香园,/faq/4085,扁平足
38,584e4eb82face0273c7545eb,扁平疣 病毒 乳头,丁香园,/faq/2516,扁平疣
39,584e4eb92face0273c7545ec,囊肿 前庭,丁香园,/faq/6009,巴氏腺囊肿
40,584e4ebb2face0273c7545ed,钠 孩子 吃盐,丁香园,/faq/1560,宝宝吃盐
41,584e4ebc2face0273c7545ee,半月板 膝关节 关节,丁香园,/faq/2898,半月板损伤
42,584e4ebd2face0273c7545ef,肺 包虫病 包虫 狗 囊肿 宿主,丁香园,/faq/3609,包虫病
43,584e4ebe2face0273c7545f0,包皮 包茎,丁香园,/faq/2285,包茎
44,584e4ebf2face0273c7545f1,包皮 龟头炎,丁香园,/faq/2526,包皮龟头炎
45,584e4ec02face0273c7545f2,包皮 过长 阴茎,丁香园,/faq/2996,包皮过长
46,584e4ec22face0273c7545f3,阴茎 海绵体 装置 性生活 动脉 静脉 性 效果 心理 男性,丁香园,/faq/2453,勃起功能障碍
47,584e4ec32face0273c7545f4,性皮炎 皮肤 银屑病,丁香园,/faq/3859,剥脱性皮炎
48,584e4ec42face0273c7545f5,头痛 大脑 疼痛,丁香园,/faq/3179,冰淇淋头痛
49,584e4ec52face0273c7545f6,乐克片 服药 血压 降压药 缓释片,丁香园,/faq/4686,倍他乐克（酒石酸美托洛尔片）
50,584e4ec62face0273c7545f7,时 胃肠道 消化道 肛裂 血 血液 痔疮 肛门 肉眼 溃疡 急性 肝硬化 样 鲜血 肠道,丁香园,/faq/4207,便血
51,584e4ec72face0273c7545f8,泻药 肠道 功能性 粪便 蜂蜜 习惯 膳食 肠 老年人 精神 肉毒 肛裂 杆菌 直肠 痔疮 儿童 孕妇 药 结肠 纤维素 润肠,丁香园,/faq/2265,便秘
52,584e4ec82face0273c7545f9,丙肝 病毒 肝脏 抗病毒 抗体 感染者 肝硬化,丁香园,/faq/2618,丙型病毒性肝炎
53,584e4eca2face0273c7545fa,心绞痛 稳定型 冠脉,丁香园,/faq/5327,不稳定型心绞痛
54,584e4ecb2face0273c7545fb,综合征 腿 肢体,丁香园,/faq/7215,不宁腿综合征
55,584e4ecc2face0273c7545fc,输卵管 卵巢 内膜 精子 不孕症 黄体 女性 异位症 宫颈,丁香园,/faq/2867,不孕症
56,584e4ecd2face0273c7545fd,女性 肿瘤 月经 类药物 内膜 口服 乳房 孕激素 绝经期 阴道 卵巢 炔雌醚 乳腺 素 乳腺癌 肝脏,丁香园,/faq/4635,雌激素
57,584e4ece2face0273c7545fe,畸形 错颌 天 地包,丁香园,/faq/6011,错颌畸形
58,584e4ecf2face0273c7545ff,车祸 疼痛 视力 情绪,丁香园,/faq/4862,车祸伤（诊后须知）
59,584e4ed02face0273c754600,蚕豆 蚕豆病 贫血 病患者 红细胞 制品 溶血性 患病,丁香园,/faq/3128,蚕豆病
60,584e4ed12face0273c754601,肠 镜检查 肠镜,丁香园,/faq/4945,肠镜
61,584e4ed32face0273c754602,肠系膜 淋巴腺 淋巴结 炎,丁香园,/faq/3974,肠系膜淋巴腺炎
62,584e4ed42face0273c754603,肠梗阻 肠道 肠管 腹腔,丁香园,/faq/3782,肠梗阻
63,584e4ed52face0273c754604,综合征 肠 肠道,丁香园,/faq/2513,肠易激综合征
64,584e4ed62face0273c754605,肠 肠管 盲肠 肠梗阻,丁香园,/faq/4137,肠扭转
65,584e4ed72face0273c754606,息肉 肠,丁香园,/faq/3313,肠息肉
66,584e4ed82face0273c754607,肠套叠 肠管 患儿 放射学,丁香园,/faq/3455,肠套叠
67,584e4eda2face0273c754608,病 变性 精神 血管性 护理 记忆力 神经 颞叶 障碍 语言 路易 体 记忆 额 风险 亲人,丁香园,/faq/2750,痴呆
68,584e4edb2face0273c754609,痤疮 皮肤 疤痕 毛囊 性 皮脂腺 瘢痕,丁香园,/faq/2620,痤疮
69,584e4edc2face0273c75460a,皮肤 局部 部位 关节 血肿 肌肉 时 开放性,丁香园,/faq/4524,挫伤
70,584e4edd2face0273c75460b,抽脂 脂肪 局部 皮肤 脂 部位 脂术,丁香园,/faq/4542,抽脂手术
71,584e4ede2face0273c75460c,肌肉 缺钙 补钙,丁香园,/faq/3269,抽筋
72,584e4edf2face0273c75460d,癫痫 时 孩子 意识 大脑 状态 小儿 指 脑电图 肌肉 血,丁香园,/faq/4530,抽搐
73,584e4ee12face0273c75460e,障碍 孩子 患儿,丁香园,/faq/4572,抽动
74,584e4ee22face0273c75460f,成骨 骨折 畸形 骨头 髓内 双膦 瓷娃娃,丁香园,/faq/5807,成骨不全症（瓷娃娃病）
75,584e4ee32face0273c754610,病 成人 关节炎 皮疹 关节 关节痛 淋巴结 咽痛,丁香园,/faq/2778,成人 still 病
76,584e4ee42face0273c754611,病 孩子 瘤 丙种球蛋白,丁香园,/faq/3225,川崎病
77,584e4ee52face0273c754612,宠物,丁香园,/faq/3432,宠物
78,584e4ee62face0273c754613,唇裂 畸形 腭裂 患儿 胎儿,丁香园,/faq/2521,唇裂
79,584e4ee82face0273c754614,口角炎 嘴唇 皮肤 口角 时 性 黏膜 菌群 大片 区 红色,丁香园,/faq/2527,唇炎
80,584e4ee92face0273c754615,脑出血 脑 创伤性 血肿 脑组织 脑水肿 时 颅骨 脑脊液,丁香园,/faq/4404,创伤性脑出血
81,584e4eea2face0273c754616,传染性 单核细胞 病毒 器官 肝 时,丁香园,/faq/3352,传染性单核细胞增多症
82,584e4eeb2face0273c754617,产褥 时 产后 阴道 产妇 病原体 性生活 炎症,丁香园,/faq/4438,产褥感染
83,584e4eec2face0273c754618,产后 浆液 血性 月经 颜色 量 腹痛,丁香园,/faq/4629,产后恶露
84,584e4eed2face0273c754619,产后 胎盘 产妇 阴道,丁香园,/faq/3094,产后出血
85,584e4eee2face0273c75461a,头痛 性,丁香园,/faq/7214,丛集性头痛
86,584e4ef02face0273c75461b,感觉 习惯 效果,丁香园,/faq/3570,锻炼时间
87,584e4ef12face0273c75461c,蛋白质 蛋白粉 普通人,丁香园,/faq/3403,蛋白粉
88,584e4ef22face0273c75461d,蛋白尿 尿蛋白 蛋白质 尿,丁香园,/faq/4772,蛋白尿
89,584e4ef32face0273c75461e,胆道 肿瘤,丁香园,/faq/6909,胆道狭窄
90,584e4ef52face0273c75461f,胆管癌 肝 胆管,丁香园,/faq/4902,胆管癌
91,584e4ef62face0273c754620,胆管炎 胆管 急性 胆道 胆汁,丁香园,/faq/3787,胆管炎
92,584e4ef72face0273c754621,胆管 胆道,丁香园,/faq/6506,胆管扩张
93,584e4ef82face0273c754622,胆汁 淤积 肝病,丁香园,/faq/3903,胆汁淤积
94,584e4efa2face0273c754623,胆囊 结石 胆汁 胆管 胆道 胆囊炎 胆固醇,丁香园,/faq/3236,胆囊结石病
95,584e4efb2face0273c754624,胆囊癌 胆囊 肿瘤 化疗,丁香园,/faq/2525,胆囊癌
96,584e4efc2face0273c754625,胆囊 胆囊炎 急性 胆汁,丁香园,/faq/2514,胆囊炎
97,584e4efd2face0273c754626,胆囊 息肉 腹腔镜 胆固醇 内镜,丁香园,/faq/2065,胆囊息肉
98,584e4efe2face0273c754627,心动过速 心率 心脏 心脏病 时,丁香园,/faq/4046,窦性心律失常
99,584e4eff2face0273c754628,碘 克汀病 尿 智力 激素 碘缺乏病,丁香园,/faq/4208,碘缺乏症
100,584e4f012face0273c754629,脑缺血 动脉 血管 风险 障碍 血糖 高血压 期 血压 栓子 脑梗死 糖尿病 综合征 血流,丁香园,/faq/3805,短暂性脑缺血发作
101,584e4f022face0273c75462a,蚊子 皮疹 蚊 花斑 病毒 指数 流行性 血清 场所 抗体 缸 登革热病 花盆 季节 麻疹 图,丁香园,/faq/2894,登革热
102,584e4f032face0273c75462b,癫痫 大脑 抗癫痫 脑电图 孩子 性,丁香园,/faq/2066,癫痫
103,584e4f042face0273c75462c,电 肌肉 瘢痕 创面 电流 疤痕 局部 血管 电弧,丁香园,/faq/4637,电烧伤
104,584e4f052face0273c75462d,电复 心脏 电极 时 心室 心房 心动过速 植入术 房室 心电图 综合征 房颤,丁香园,/faq/5233,电复律和起搏治疗
105,584e4f062face0273c75462e,氮质 血症 肾脏 肾小球,丁香园,/faq/4145,氮质血症
106,584e4f082face0273c75462f,时 通气 气道 气流 心血管 急性,丁香园,/faq/3761,打鼾
107,584e4f092face0273c754630,耳洞 红肿 稿件,丁香园,/faq/3559,打耳洞
108,584e4f0a2face0273c754631,带状疱疹 神经痛 疼痛,丁香园,/faq/2557,带状疱疹
109,584e4f0b2face0273c754632,儿童 退烧药 体温 服药 时 过量 栓剂 口服,丁香园,/faq/3832,对乙酰氨酚混悬滴剂
110,584e4f0d2face0273c754633,乙肝 抗病毒 乙肝病毒 肝硬化 病毒 肝 肝脏 肝功能,丁香园,/faq/4040,大三阳
111,584e4f0e2face0273c754634,性 护理 低血压 时 综合征 障碍 小脑 四肢 添加剂 膀胱 血压,丁香园,/faq/5662,多系统萎缩
112,584e4f0f2face0273c754635,腋窝 汗腺 皮肤 局部 部位 全身性 汗液 脚底 性 黄金 手掌 射频 胳肢窝 局限性 杆菌,丁香园,/faq/5863,多汗症
113,584e4f112face0273c754636,雄激素 性 激光 脱毛 卵巢 皮肤 激素 女性 垂体 男性 睾酮 肿瘤 激光治疗 症会,丁香园,/faq/6703,多毛症
114,584e4f122face0273c754637,卵巢 综合征 雄激素,丁香园,/faq/3039,多囊卵巢综合征
115,584e4f132face0273c754638,骨髓瘤 多发性 干细胞 骨髓 化疗 浆细胞,丁香园,/faq/3035,多发性骨髓瘤
116,584e4f142face0273c754639,硬化 多发性 脊髓 病灶 肢体,丁香园,/faq/5150,多发性硬化
117,584e4f152face0273c75463a,大动脉炎 多发性 动脉 血管,丁香园,/faq/4770,多发性大动脉炎
118,584e4f162face0273c75463b,贫血 红细胞 基因 胎儿 珠蛋白,丁香园,/faq/2943,地中海贫血
119,584e4f172face0273c75463c,疱疹 病毒 水疱 性 生殖器 疱疹病毒 皮肤,丁香园,/faq/2517,单纯疱疹
120,584e4f192face0273c75463d,碘 单纯性 激素 食盐,丁香园,/faq/3408,单纯性甲状腺肿
121,584e4f1a2face0273c75463e,静脉 下肢 瓣膜 单纯性,丁香园,/faq/2424,单纯性下肢静脉曲张
122,584e4f1b2face0273c75463f,动脉 硬化 血管,丁香园,/faq/3726,动脉粥样硬化
123,584e4f1c2face0273c754640,动脉 导管 肺动脉 分流 血液,丁香园,/faq/2519,动脉导管未闭
124,584e4f1d2face0273c754641,内脏 猪 食用,丁香园,/faq/3666,动物内脏
125,584e4f1e2face0273c754642,血压,丁香园,/faq/4285,动态血压监测
126,584e4f202face0273c754643,冻疮 局部 血液循环 孕妇 皮肤,丁香园,/faq/2375,冻疮
127,584e4f212face0273c754644,倒睫 睫毛 眼球,丁香园,/faq/4657,倒睫
128,584e4f222face0273c754645,钾 细胞 浓度 血钾 缺钾 钾量,丁香园,/faq/2942,低钾血症
129,584e4f232face0273c754646,钙 血症 血 血钙,丁香园,/faq/4405,低钙血症
130,584e4f242face0273c754647,低血糖 低血糖症 血糖 胰岛素瘤,丁香园,/faq/3915,低血糖症
131,584e4f252face0273c754648,低血压 血压 性 血管 病,丁香园,/faq/3804,低血压
132,584e4f262face0273c754649,血症 蛋白质 血浆 蛋白 性 贫血 血 水肿,丁香园,/faq/2893,低蛋白血症
133,584e4f282face0273c75464a,胰岛素 综合征 血糖 体重 糖尿病 空腹 血症 高血压,丁香园,/faq/6092,代谢综合征
134,584e4f292face0273c75464b,代文 血管 素,丁香园,/faq/4766,代文（缬沙坦胶囊）
135,584e4f2a2face0273c75464c,皮肤 皮肤病 溶血性 感染性 链球菌 细菌 白细胞 水肿 足癣 淋巴管 患处 激素,丁香园,/faq/3982,丹毒
136,584e4f2b2face0273c75464d,鹅口疮 口腔 念珠菌 黏膜 免疫力,丁香园,/faq/6017,鹅口疮（口腔念珠菌感染）
137,584e4f2c2face0273c75464e,腭裂 畸形 患儿 语音,丁香园,/faq/2106,腭裂
138,584e4f2d2face0273c75464f,声音 耳朵 听力 糖尿病 时 咽鼓管 耳部 噪音 耳 硬化症 鼓膜 声 中耳,丁香园,/faq/3406,耳鸣
139,584e4f2e2face0273c754650,听力 聋 助听器 中耳 耳 性 咽鼓管 神经性,丁香园,/faq/3547,耳聋
140,584e4f302face0273c754651,耳石 耳 时 肿瘤,丁香园,/faq/3727,耳石症
141,584e4f312face0273c754652,儿童 肥胖症 体重 孩子 肥胖率,丁香园,/faq/4652,儿童肥胖症
142,584e4f322face0273c754653,磨牙 孩子,丁香园,/faq/3892,儿童磨牙
143,584e4f332face0273c754654,哮喘 患儿 肺 激素,丁香园,/faq/2463,儿童支气管哮喘
144,584e4f342face0273c754655,癫痫 儿童 时 意识 热性 孩子 脑电图 小儿 患儿 体温 障碍 性 婴幼儿 脑脊液,丁香园,/faq/4088,儿童惊厥
145,584e4f362face0273c754656,孩子,丁香园,/faq/3762,儿童发育
146,584e4f372face0273c754657,年龄 妈妈,丁香园,/faq/3177,二胎年龄差值
147,584e4f382face0273c754658,血糖 胰岛素 糖尿病,丁香园,/faq/4117,二甲双胍
148,584e4f392face0273c754659,风湿热 瓣膜 心脏 房间 咽峡炎 急性 栓塞 生物 置换术 链球菌,丁香园,/faq/3067,二尖瓣狭窄
149,584e4f3a2face0273c75465a,蚊症 视网膜 视力 玻璃体 飞蚊 黑影,丁香园,/faq/3407,飞蚊症
150,584e4f3b2face0273c75465b,风湿热 心脏 链球菌 风湿性 关节炎 关节,丁香园,/faq/2947,风湿热
151,584e4f3c2face0273c75465c,心脏 瓣膜 风湿性,丁香园,/faq/3610,风湿性心脏瓣膜病
152,584e4f3e2face0273c75465d,淋巴瘤 化疗 淋巴结 时,丁香园,/faq/3790,非霍奇金淋巴瘤
153,584e4f3f2face0273c75465e,尿道炎 支原体 衣原体,丁香园,/faq/4826,非淋菌性尿道炎
154,584e4f402face0273c75465f,肺癌 细胞,丁香园,/faq/3793,非小细胞肺癌
155,584e4f412face0273c754660,附睾炎 附睾 睾丸,丁香园,/faq/2830,附睾炎
156,584e4f422face0273c754661,附件炎 女性 附件 炎症 输卵管 病原体 急性,丁香园,/faq/2685,附件炎
157,584e4f432face0273c754662,皮肤 晒太阳 紫外线,丁香园,/faq/3435,防晒问题
158,584e4f442face0273c754663,蜜蜂 部位 疼痛 局部,丁香园,/faq/3975,蜂蛰伤
159,584e4f462face0273c754664,蜂窝 织炎 伤口 细菌 局部,丁香园,/faq/2900,蜂窝织炎
160,584e4f472face0273c754665,胶囊 疼痛 剂型 服药 间隔 用药 过量 头痛 儿童 药师 药 非甾体,丁香园,/faq/3738,芬必得
161,584e4f482face0273c754666,包块 腹部 胃 柿子 时 疼痛 疝 瘤 母细胞,丁香园,/faq/4705,腹部包块
162,584e4f492face0273c754667,腹膜 透析液 腹腔 血液 腹膜炎 毒素,丁香园,/faq/5787,腹膜透析
163,584e4f4a2face0273c754668,腹膜炎 腹腔 炎症 腹部 腹膜,丁香园,/faq/4138,腹膜炎
164,584e4f4b2face0273c754669,腹腔镜 开腹,丁香园,/faq/4148,腹腔镜
165,584e4f4c2face0273c75466a,腹水 腹腔 肝硬化,丁香园,/faq/5506,腹腔积液 腹水
166,584e4f4e2face0273c75466b,腹腔 腹部 穿孔 腹膜炎 脓肿,丁香园,/faq/4041,腹腔感染
167,584e4f4f2face0273c75466c,气体 时 肠道 功能性 胃肠道 感觉 细菌 腹部 胃 饮料 结肠 药 综合征 纤维素,丁香园,/faq/7455,腹胀
168,584e4f502face0273c75466d,补片 腹股沟 疝 疝气,丁香园,/faq/4674,腹股沟疝
169,584e4f512face0273c75466e,腹痛 疼痛 腹部 部位 急性,丁香园,/faq/4500,腹痛
170,584e4f522face0273c75466f,儿童 补液 乳糖 轮状病毒 口服 肠道 细菌 皮肤 患儿 时 性 锌 疫苗 婴儿 胃肠道 小孩 感染性 机体,丁香园,/faq/2465,腹泻病（儿童）
171,584e4f532face0273c754670,疝 腹股沟 疝的 腹壁 肿块 性,丁香园,/faq/4442,腹外疝
172,584e4f552face0273c754671,腹 血管 主动脉,丁香园,/faq/3729,腹主动脉瘤
173,584e4f562face0273c754672,肺 结节 肺部 阴影,丁香园,/faq/5330,肺部阴影和肺结节
174,584e4f572face0273c754673,肺脓肿 脓肿 细菌 肺 纤支镜 脓液 脓痰,丁香园,/faq/4080,肺脓肿
175,584e4f582face0273c754674,肺结核 结核菌 痰 肺部 结核病,丁香园,/faq/3453,肺结核
176,584e4f592face0273c754675,肺纤维化 肺 间质性 肺病 肺炎,丁香园,/faq/4690,肺纤维化（间质性肺病）
177,584e4f5a2face0273c754676,肺癌 化疗 靶向 基因,丁香园,/faq/2067,肺癌
178,584e4f5b2face0273c754677,肺炎 链球菌,丁香园,/faq/3353,肺炎链球菌性肺炎
179,584e4f5d2face0273c754678,肺炎 肺 疫苗 细菌 肺泡 肺炎球菌 病原体 肺部 肺结核 菌 痰 气道 抗菌 结核 传染性,丁香园,/faq/2621,肺炎
180,584e4f5e2face0273c754679,肺 大疱,丁香园,/faq/4946,肺气肿和肺大疱
181,584e4f5f2face0273c75467a,肺栓塞 血栓 下肢 肺动脉,丁香园,/faq/4211,肺栓塞
182,584e4f602face0273c75467b,肺 胸部 外伤 时 胸腔 气胸,丁香园,/faq/3314,肺损伤
183,584e4f612face0273c75467c,肺动脉 高压,丁香园,/faq/4210,肺动脉高压
184,584e4f622face0273c75467d,肺 哮喘,丁香园,/faq/5034,肺功能检查
185,584e4f632face0273c75467e,肥胖症 体重 脂肪 胰岛素 继发性 机体 腹型 性 高血压 消耗 食欲 风险 糖尿病,丁香园,/faq/4349,肥胖症
186,584e4f652face0273c75467f,脂肪 热量 腹部 运动量,丁香园,/faq/3933,肥胖
187,584e4f662face0273c754680,骨折 粉碎性,丁香园,/faq/3860,粉碎性骨折
188,584e4f672face0273c754681,粉尘 水池 时 逃离现场,丁香园,/faq/3261,粉尘爆炸
189,584e4f682face0273c754682,痱子 皮肤 痱 汗液 高温 薄荷,丁香园,/faq/6431,痱子
190,584e4f692face0273c754683,疯牛病 牛肉 蛋白 氏病 变异,丁香园,/faq/5806,疯牛病和朊蛋白感染
191,584e4f6a2face0273c754684,氟 牙齿 牙,丁香园,/faq/4336,氟斑牙
192,584e4f6b2face0273c754685,服药 消化道 结晶 肾衰竭,丁香园,/faq/3420,服药方式
193,584e4f6c2face0273c754686,封闭抗体 阴性,丁香园,/faq/6087,封闭抗体
194,584e4f6e2face0273c754687,妇科炎症 炎症 阴道 女性 生殖系统 外阴,丁香园,/faq/2945,妇科炎症
195,584e4f6f2face0273c754688,阴道 妇科 白带 时 性生活 腹部 内膜 女性,丁香园,/faq/5152,妇科检查
196,584e4f702face0273c754689,阴道 外阴 用药 口服 病 局部 疗程 药 酵母菌 杆菌 假丝 滴虫性,丁香园,/faq/3834,妇科抗生素
197,584e4f712face0273c75468a,腹腔镜 妇科 宫颈 阴道 宫腔 内镜,丁香园,/faq/6906,妇科内镜
198,584e4f722face0273c75468b,复方 感冒药 服药 过量 药师,丁香园,/faq/3739,复方氨酚烷胺片
199,584e4f732face0273c75468c,复发性 染色体 宫颈 胎儿 宫腔 感染性 女方 黄体 抗体 精液,丁香园,/faq/4526,复发性流产
200,584e4f742face0273c75468d,口腔溃疡 溃疡 复发性,丁香园,/faq/2263,复发性口腔溃疡
201,584e4f762face0273c75468e,关节炎 性 关节 儿童 膝关节,丁香园,/faq/5123,反应性关节炎
202,584e4f772face0273c75468f,乳 乳房 乳腺 哺乳期,丁香园,/faq/2829,副乳
203,584e4f782face0273c754690,性 中耳 咽鼓管 鼓膜 时 听力 儿童,丁香园,/faq/6910,分泌性中耳炎
204,584e4f792face0273c754691,鼓膜 穿孔,丁香园,/faq/4575,鼓膜穿孔
205,584e4f7a2face0273c754692,鬼压床 稿件,丁香园,/faq/3685,鬼压床
206,584e4f7b2face0273c754693,高龄 孕妇,丁香园,/faq/3082,高龄孕妇
207,584e4f7d2face0273c754694,钾 离子,丁香园,/faq/7028,高钾血症
208,584e4f7e2face0273c754695,钙 高钙血症 血 血钙 尿 磷 原发性 骨,丁香园,/faq/4042,高钙血症
209,584e4f7f2face0273c754696,视网膜 高血压 性,丁香园,/faq/5595,高血压视网膜病变
210,584e4f802face0273c754697,高血压 血压 降压药,丁香园,/faq/4212,高血压用药问题
211,584e4f812face0273c754698,脑出血 高血压 血压,丁香园,/faq/2376,高血压性脑出血
212,584e4f822face0273c754699,高血压 心脏病 性,丁香园,/faq/5828,高血压性心脏病
213,584e4f832face0273c75469a,高血压 血压 危象,丁香园,/faq/2861,高血压危象
214,584e4f852face0273c75469b,高血压 血压 体重 蛋白质 饮酒 食盐,丁香园,/faq/6393,高血压之怎么吃
215,584e4f862face0273c75469c,高血压 血压 血管,丁香园,/faq/2069,高血压
216,584e4f872face0273c75469d,血脂 胆固醇 脂蛋白 汀 脂肪 低密度 类药物 高密度 调脂,丁香园,/faq/2729,高脂血症
217,584e4f882face0273c75469e,胆固醇 血症 血脂 斑块 动脉,丁香园,/faq/3504,高胆固醇血症
218,584e4f892face0273c75469f,泌乳素 血症 垂体 腺瘤 血清,丁香园,/faq/4543,高泌乳素血症
219,584e4f8a2face0273c7546a0,稿件 时 海拔,丁香园,/faq/3431,高原反应
220,584e4f8b2face0273c7546a1,骨髓 综合征,丁香园,/faq/3984,骨髓增生异常综合征
221,584e4f8d2face0273c7546a2,疼痛 骨质增生 机体 软骨 关节 神经 老化,丁香园,/faq/3916,骨赘
222,584e4f8e2face0273c7546a3,骨质疏松症 骨质 钙 骨 骨折 骨密度,丁香园,/faq/2396,骨质疏松症
223,584e4f8f2face0273c7546a4,骨质增生 骨刺 骨骼,丁香园,/faq/3798,骨质增生
224,584e4f902face0273c7546a5,化疗 肿瘤 疼痛 骨 细胞 局部 部位 截肢 血管,丁香园,/faq/2431,骨肉瘤
225,584e4f912face0273c7546a6,骨折 骨盆,丁香园,/faq/4750,骨盆骨折
226,584e4f922face0273c7546a7,骨折 肢体 线 关节 部位,丁香园,/faq/2284,骨折
227,584e4f942face0273c7546a8,关节 关节炎 骨性 骨关节炎,丁香园,/faq/2287,骨关节炎
228,584e4f952face0273c7546a9,鼻炎 过敏性 特异性 药 免疫治疗,丁香园,/faq/5178,过敏性鼻炎
229,584e4f962face0273c7546aa,紫癜 过敏性 皮肤 血小板,丁香园,/faq/2552,过敏性紫癜
230,584e4f972face0273c7546ab,头晕 通气 精神 肺 手脚 综合征 氧气 时 心理 上述情况 意识,丁香园,/faq/6858,过度换气
231,584e4f982face0273c7546ac,跟腱 石膏 伤口,丁香园,/faq/3260,跟腱断裂
232,584e4f992face0273c7546ad,骨折 股骨颈 股骨头,丁香园,/faq/2869,股骨颈骨折
233,584e4f9b2face0273c7546ae,股骨头 疼痛 髋关节 期,丁香园,/faq/2286,股骨头坏死
234,584e4f9c2face0273c7546af,肝 脓肿,丁香园,/faq/4565,肝脓肿
